               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  39,             0.02559,            0.011641,                   0,             0.99661,              0.9434,             0.95775,             0.68073,            0.023664,           0.0046317,                   0,            0.004984,            0.004984,            0.004984
                  40,            0.025221,            0.012569,                   0,             0.99462,              0.9434,             0.97273,             0.74842,            0.019017,           0.0045654,                   0,            0.004852,            0.004852,            0.004852
                  41,            0.024358,            0.011941,                   0,             0.99169,              0.9434,             0.96072,             0.73128,            0.020141,           0.0044628,                   0,             0.00472,             0.00472,             0.00472
                  42,            0.024645,            0.011581,                   0,             0.98032,             0.94006,              0.9713,             0.74502,            0.018913,           0.0046197,                   0,            0.004588,            0.004588,            0.004588
                  43,            0.023751,            0.011604,                   0,             0.95657,              0.9434,             0.97803,             0.74909,            0.020152,           0.0045358,                   0,            0.004456,            0.004456,            0.004456
                  44,            0.023884,            0.011676,                   0,             0.99699,             0.90566,             0.97712,             0.76968,            0.019239,           0.0047265,                   0,            0.004324,            0.004324,            0.004324
                  45,            0.023716,            0.012101,                   0,             0.98043,             0.90566,             0.96618,               0.753,            0.019642,           0.0044606,                   0,            0.004192,            0.004192,            0.004192
                  46,             0.02256,            0.011187,                   0,             0.99009,             0.90566,             0.96546,             0.74876,            0.019401,           0.0044898,                   0,             0.00406,             0.00406,             0.00406
                  47,            0.022218,            0.011215,                   0,             0.97873,              0.9434,             0.97094,             0.76978,            0.018623,            0.004453,                   0,            0.003928,            0.003928,            0.003928
                  48,            0.021679,            0.011792,                   0,             0.99738,              0.9434,              0.9792,             0.75067,            0.018478,           0.0044506,                   0,            0.003796,            0.003796,            0.003796
                  49,            0.021502,            0.010937,                   0,                   1,             0.94189,             0.96316,             0.79295,            0.018602,           0.0042635,                   0,            0.003664,            0.003664,            0.003664
                  50,             0.02175,            0.011438,                   0,             0.97793,              0.9434,             0.95682,             0.77632,            0.017975,           0.0042531,                   0,            0.003532,            0.003532,            0.003532
                  51,             0.02126,            0.010996,                   0,             0.99676,              0.9434,             0.96354,             0.76722,            0.018176,           0.0042813,                   0,              0.0034,              0.0034,              0.0034
                  52,            0.021139,            0.011198,                   0,             0.99753,              0.9434,               0.976,             0.77165,            0.017892,           0.0040496,                   0,            0.003268,            0.003268,            0.003268
                  53,            0.020689,            0.010871,                   0,             0.99784,              0.9434,             0.96766,             0.75509,            0.018817,            0.004174,                   0,            0.003136,            0.003136,            0.003136
                  54,            0.020585,            0.010776,                   0,             0.99793,              0.9434,             0.96402,             0.76593,            0.018072,           0.0044767,                   0,            0.003004,            0.003004,            0.003004
                  55,            0.020796,             0.01094,                   0,                   1,             0.96038,             0.97138,             0.78102,            0.018065,           0.0042815,                   0,            0.002872,            0.002872,            0.002872
                  56,            0.020651,            0.010859,                   0,             0.99836,              0.9434,             0.96197,             0.78139,            0.017497,           0.0042119,                   0,             0.00274,             0.00274,             0.00274
