               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.026758,             0.01237,                   0,             0.99676,             0.92453,             0.96182,             0.69994,            0.019371,           0.0050413,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.026832,            0.011866,                   0,              0.9973,              0.9434,             0.95936,             0.71745,            0.021222,           0.0048802,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.025294,            0.012588,                   0,             0.98032,                0.94,             0.95629,             0.71867,            0.020232,           0.0050386,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.025558,            0.011972,                   0,              0.9694,              0.9434,             0.96065,             0.73419,             0.02017,           0.0046253,                   0,             0.00604,             0.00604,             0.00604
                  42,             0.02551,            0.011712,                   0,             0.97431,             0.92453,             0.96822,             0.70533,            0.020861,           0.0046359,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.024883,            0.011672,                   0,             0.95655,              0.9434,             0.97243,              0.7658,            0.019094,           0.0047444,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.025109,             0.01183,                   0,              0.9895,             0.92453,              0.9793,             0.76153,            0.017818,           0.0045644,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.024074,            0.012041,                   0,             0.97473,             0.92453,             0.97314,             0.72053,            0.020292,           0.0045091,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.024733,            0.011301,                   0,             0.99665,             0.92453,             0.97054,             0.76452,            0.018027,           0.0045865,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.023254,            0.011435,                   0,             0.99664,              0.9434,             0.97844,             0.76909,            0.017683,           0.0045181,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.023167,            0.011926,                   0,             0.99693,              0.9434,             0.97895,             0.75984,              0.0181,           0.0044772,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.022769,            0.011263,                   0,             0.97509,             0.92453,             0.97159,             0.76924,            0.018259,           0.0044395,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.023806,            0.011784,                   0,              0.9922,              0.9434,             0.96325,             0.73749,            0.018686,           0.0049344,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.023464,            0.011311,                   0,             0.99412,             0.92453,             0.97884,             0.77226,            0.017271,           0.0043722,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.023249,            0.011459,                   0,             0.99194,              0.9434,             0.97587,             0.75194,            0.018214,           0.0042946,                   0,            0.004951,            0.004951,            0.004951
                  53,             0.02227,            0.010971,                   0,             0.99278,              0.9434,             0.96163,             0.74045,            0.020013,           0.0047937,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.022231,            0.011001,                   0,             0.99218,              0.9434,              0.9735,             0.76527,            0.018261,           0.0048539,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.022215,            0.010947,                   0,                   1,             0.94188,             0.96148,              0.7751,            0.017792,           0.0048046,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.022084,            0.010916,                   0,             0.97865,              0.9434,             0.95992,             0.77602,            0.016537,           0.0048663,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.021099,            0.010479,                   0,             0.97229,              0.9434,             0.97523,             0.77564,            0.018033,           0.0046617,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.022029,            0.010644,                   0,             0.97714,              0.9434,             0.97176,             0.75845,            0.017836,           0.0046998,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.021391,            0.010827,                   0,                   1,             0.94041,             0.96992,             0.77507,            0.017259,           0.0047811,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.021741,              0.0109,                   0,             0.97646,              0.9434,             0.96366,             0.78345,            0.017132,           0.0046256,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.021853,            0.011465,                   0,             0.99706,              0.9434,             0.96607,             0.76517,            0.017126,           0.0046377,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.020904,            0.011413,                   0,             0.97754,              0.9434,             0.96666,             0.77469,            0.017045,           0.0046106,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.021354,            0.011071,                   0,              0.9733,              0.9434,              0.9718,              0.7939,             0.01595,           0.0047711,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.020757,            0.010915,                   0,             0.97742,              0.9434,             0.97431,             0.79462,            0.016442,           0.0045939,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.019618,            0.010092,                   0,             0.97621,              0.9434,             0.97371,             0.80081,            0.015966,           0.0045162,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.020782,            0.010634,                   0,             0.99755,              0.9434,             0.98383,             0.80077,            0.016308,           0.0042302,                   0,            0.003565,            0.003565,            0.003565
                  67,              0.0204,            0.010503,                   0,             0.97671,              0.9434,             0.98079,               0.813,            0.015439,           0.0044413,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.020665,            0.010531,                   0,                   1,              0.9409,             0.97148,             0.78948,            0.016204,           0.0045953,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.019591,           0.0099942,                   0,             0.99807,              0.9434,             0.98112,              0.8109,            0.016195,           0.0045276,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.020766,            0.010696,                   0,             0.98032,              0.9401,             0.97029,             0.79861,             0.01606,            0.004458,                   0,            0.003169,            0.003169,            0.003169
